user;id;date;text
leeamonaa;1,61E+18;04/01/2023 12.45;jadi cekcok sm ortu gara-gara penempatan kampus mengajar. klo tau sistemnya cepet-cepetan ya gua ga tidur bangsatt
leeamonaa;1,61E+18;04/01/2023 12.38;@collegemenfess Kampus mengajar sih hehe
143ghoon;1,61E+18;04/01/2023 12.18;sumpah ini penempatan kampus mengajar diluar nalar alias jauh jauh bgt
luluuhihi;1,61E+18;04/01/2023 12.04;ngeliat penempatan kampus mengajar pengen nangis
FtrSkm;1,61E+18;04/01/2023 11.56;tengssss panitia kampus mengajar https://t.co/O2mHlptPif
umsrappang;1,61E+18;04/01/2023 11.35;pusing pilih sekolah kampus mengajar, pada jauh² bgt dari rmh??
izzakhalida;1,61E+18;04/01/2023 10.58;"Ya Allah bingung milih lokasi kampus mengajar... kok jauh"" beut"
thyrsusmoami;1,61E+18;04/01/2023 10.47;GAES MO CERITAAAKKK #kampusmengajar https://t.co/kDY1ZxFuke
Sunbeam94285396;1,61E+18;04/01/2023 09.59;Kampus mengajar gmna dah. Udh milih tpi kaga ada di kegiatan aktif
urloved_sahi;1,61E+18;04/01/2023 09.55;"Alhamdulillah, web nya sudah pulih. Sudah bisa di akses ya!!

@KampusMerdeka @KampusMerdekaRI 
#kampusmengajar #kampusmengajar5 https://t.co/bAoWTP4ksW"
bbbyyyts;1,61E+18;04/01/2023 09.40;Ada yang kampus mengajar daerah Jakarta Utara ga? Mau nanyaaa
bbybearrtae;1,61E+18;04/01/2023 09.22;Yang udah milih sekolah kampus mengajar, kalo kaya gini tuh udah ya berarti?? https://t.co/CQPpgXzMLV
kayraayvn_;1,61E+18;04/01/2023 09.01;akhirnyaaa bisa milih preferensi sekolah untuk kampus mengajar
bbybearrtae;1,61E+18;04/01/2023 08.44;web kampus mengajar dah bisa gessss
bbybearrtae;1,61E+18;04/01/2023 08.43;seriusan ini kampus mengajar jatah gue jauh amat ??
trulyysweet;1,61E+18;04/01/2023 08.40;@L_O_E_Y_ @UNYmfs bisa, soalnya kemaren yg kampus mengajar angkatan 1 justru disuruh kkn pk dulu
destinyjourneys;1,61E+18;04/01/2023 08.31;@collegemenfess Kalo kampus mengajar ada gak sih buat s2 nya ??
tinsxx____;1,61E+18;04/01/2023 07.41;Alhamdulillah ya allah.lulus #kampusmengajar angkatan 5??
americanisaa;1,61E+18;04/01/2023 06.11;BING0NK BGT INI KAMPUS MENGAJAR KUAMBIL GA YAAACHH??????
_bc_efgh_jklm_o;1,61E+18;04/01/2023 04.30;@bcscaeruleus @UNYmfs Kak kalau aku tetep mo KKN bisa nggaksih? Tapi ikut kampus mengajar
svthappyme;1,61E+18;04/01/2023 03.57;Ga boleh! Ga boleh tidur sebelum memastikan web kampus mengajar udh bisa diakses??
rizkalsf;1,61E+18;04/01/2023 03.33;semenjak melu kampus mengajar aku paham dadi guru kudu sabar mbek sembarangane
human_erorisme;1,61E+18;04/01/2023 03.25;Guyss disini ada yang pernah ikut kampus mengajar di semester 8 gk? Gokar!
rainynightvbs;1,61E+18;04/01/2023 02.52;"@tintabulan ?
Halo! 
Saya mengajar sejarah, kadang harus ke kampus sebab menjadi dosen juga sekaligus dosen pembimbing. 
?"
sofiatuneeka;1,61E+18;04/01/2023 02.46;Berikut ini akan dipaparkan mengenai serba-serbi Kampus Mengajar. Simak informasinya di sini: https://t.co/FxiQb3S5Mu
rainynightvbs;1,61E+18;04/01/2023 02.22;pisah bentar gegara kampus mengajar gue sedihnya kek apaan bgt
rainynightvbs;1,61E+18;04/01/2023 02.20;@collegemenfess tergantung kampus sih. temen adek gue ikut kampus mengajar jadinya nggak ikut kkn
dasnnnn;1,61E+18;04/01/2023 02.00;@powerful_breeze kk nolak kampus mengajar itu setelah kamu dinyatakan lulus ya? kalo kedepannya mau ikut magang dr kmps merdeka apa boleh?
dynocawls;1,61E+18;04/01/2023 01.55;@kholaaft @nadxkxk @unnesmenfess mjb, bisa ikut kampus mengajar/msib/magang yg bisa direkognisi ke kkn
vwqars;1,61E+18;04/01/2023 01.50;memang penyesalan selalu datang di akhir kalo tau begini dlu mending ikut kampus mengajar jd gada bala bala kkn bgst ending nya luarannya jg sama banyaknya sama KM ??????????????
bcscaeruleus;1,61E+18;04/01/2023 01.36;@yarawrra @tarabungaaaa @collegemenfess enggak, itu berbarengan sama kuliah. periode kampus mengajar nya juga 5 bulanan
bhsklbu;1,61E+18;04/01/2023 01.32;ada yang diterima kampus mengajar di semarang?
fenikanilza;1,61E+18;04/01/2023 01.28;@milonuggetenak @tarabungaaaa @collegemenfess Kak mjb, itu kampus mengajar disaat kita liburan kah?
si_scorpioo;1,61E+18;04/01/2023 00.54;info web kampus mengajar dong
L_O_E_Y_;1,61E+18;04/01/2023 00.44;ini link kampus mengajar ga bener bener dr kmaren dahh
kochengoyyeeen;1,61E+18;03/01/2023 23.59;eh btw emang semester 3 udah bisa ikut kampus mengajar ya? bukannya minimal semester 5?? kok temennya mbak bilang kalo adeknya semester 3 lolos kampus mengajar? jujur bingung
ch0berry;1,61E+18;03/01/2023 23.33;Halo, salam Hamsa. Saya Senja Kala. Kebetulan saya mengajar sejarah di SMA 3 Jakarta, dan jika ada mata kuliah pun saya harus pergi ke kampus untuk mengajar juga. Kamu bagaimana? Apa pelajaran yang kau geluti?
karawangfess;1,61E+18;03/01/2023 23.19;Yg lolos kampus mengajar tenang dulu bisa gk sih gk ush buru buru, udh tau webnya error malah diterusin lagi diperbaiki sama it mbkm sabar dulu kalian yg lolos udh aman kok
hikayahsenja;1,61E+18;03/01/2023 23.06;@dailycatffeine kampus mengajar bwat semster berapa kakkk?
detikcom;1,61E+18;03/01/2023 23.03;@HesFarAndNear @collegemenfess Aku udh alumni ikut kampus mengajar 2 ??
kziaab;1,61E+18;03/01/2023 22.57;@jungzwo thankyouu?? ini program kampus mengajar yaa
fishmoker;1,61E+18;03/01/2023 22.39;"Lingkup Univ 
Semester 1 : Pemira, Musyang
Semester 2, 3 : KSR, Hima
Semester 4, 5 : KSR, DLM 
Semester 6 : Kampus Mengajar
Semester 7 : Studi Independent
Semester 8 : Skripsi

Diluar Lingkup Univ
Sems 2 : Coursera
Sems 3 : Progate, Escola
Sems 4 : Scholars
Sems 5 : Bamboo 

????"
pintaramin;1,61E+18;03/01/2023 22.32;"~ Perjalanan kuliah ~

2022 &gt; maba
2022 &gt; covid 19 (daring)
2022 &gt; masih covid 19 (daring)
2022 &gt; MBKM (Kampus Mengajar &amp; Studi Independent)
2023 &gt; Skripsi"
itsiloxanee;1,61E+18;03/01/2023 21.48;"Sedih sih ga keterima Kampus Mengajar tpi ga sedih banget soalnya ketutupan sama bahagianya aku yg memiliki kamu yg membuat hari-hariku selalu ceria &amp; berwarna hehe. Lagian aku bisa ikut KKN atau Magang. Bismillah ini jalan yg terbaik darimu ya Allah #KeluarDariZonaNyaman"
etherealttw;1,61E+18;03/01/2023 20.54;Kayanya kalau changbin yang pegang akun kampus mengajar pasti isinya udah shibal shibal terus https://t.co/dpIf8TtEOA
milonuggetenak;1,61E+18;03/01/2023 20.51;web kampus mengajar bikin pgn ngumpat. stuck di alamat terus. error terus. mau dibilang sampe berbusa klo yg blm dapet email jgn akses dulu ya gabakal mempan. gabakal patuh. gabisa ngandelin kepatuhan. harusnya webnya dibenerin. wktu tes juga gtu error mulu huft capekkkkk
itsmootae;1,61E+18;03/01/2023 20.41;"Hasil Seleksi Kampus Mengajar Angkatan 5 Diumumkan Sejak (2/1/2023)
https://t.co/GMbVobL2TS"
bknzara;1,61E+18;03/01/2023 20.23;@beelsdump Lah jadi kalau libur semester dipake buat kampus mengajar gitu?
renleloml;1,61E+18;03/01/2023 20.03;tau gitu mending sekolahnya dipilihin aja dah, gua udah muak refresh2 web kampus mengajar, sampe nangis darah juga kagak bener bener
bewyuti;1,61E+18;03/01/2023 20.02;@collegemenfess mbkm apa nder? aku ikut kampus mengajar aman bgt
budakproker;1,61E+18;03/01/2023 19.58;sampe berotot jari gue ngerefresh link kampus mengajar
hikayahsenja;1,61E+18;03/01/2023 19.45;Apa Itu Kampus Mengajar yang diluncurkan Kemendikbud Ristek dan LPDP? Simak Keuntungan, siapa saja yang bisa ikut dan cara daftarnya. https://t.co/R8geStuXZZ
musshYxIe;1,61E+18;03/01/2023 19.36;yang ikut kampus mengajar harus tenang???? https://t.co/Sl6olPVgD7
gyufiniest;1,61E+18;03/01/2023 19.32;coba lu yang belom dapet email dari kampus merdeka GA USAH BUKA WEB isi Preferensi Kampus Mengajar dulu ??, astagaaaaaaaaaaa sabar napa biar yg dapet email dulu ini masalahnya yg dapet email dari maren aja belom kebagian ngisi??????
urfavyeoja;1,61E+18;03/01/2023 19.12;Buat temen temen yang lolos KM batch 5 minta tolong penjelasannya dong. Ini aku udh coba akses dari kemaren sesuai jadwal tapi traffic terus, sekarang udah lewat jam 12 malah gabisa samsek?????? #MBKM #KampusMengajar @KampusMerdeka https://t.co/sqpIYyxvLq
cloudlattee_;1,61E+18;03/01/2023 19.08;@w0oh4ru gakenal njir dari grup kampus mengajar gitu keknya gegara pp gue je
mns827;1,61E+18;03/01/2023 18.53;andai aja @KampusMerdeka @KampusMerdekaRI di platformnya bilang, ada perbaikan, harap mahasiswa kampus mengajar yang sebelumnya telah dinyatakan lolos untuk tenang, karena status kalian aman
mns827;1,61E+18;03/01/2023 18.46;Keterima kampus mengajar belum milih sekolah siii karena server ya down bangett. Deg degan dari skrg semogaaa joss yaaa
Lisanm13;1,61E+18;03/01/2023 17.59;Sabar banget sama webnya Kampus mengajar :))) https://t.co/1waeYHCKo4
CuteAbin;1,61E+18;03/01/2023 17.27;@collegemenfess kampus mengajar khusus jurusan pend aja apa bisa semua jurusan nder?
guureumi;1,61E+18;03/01/2023 17.00;Yang ikut kampus mengajar ada giniannya ga sih? Takut banget https://t.co/5XSjwQMXMs
bale_ristan;1,61E+18;03/01/2023 17.00;@arigatoubaby @collegemenfess kalo kamu udh mau smt 5 keatas mending kampus mengajar. tp kalo smt muda aku saranin ikut pmm ajaa bagus selain nambah relasi jd nambah pengalaman juga di kampus dan kota org. kalo mau tanya2 ttg pmm sok boleh tanya2 aku, aku alumni pmm 2 xixixi
bangyeegf;1,61E+18;03/01/2023 16.18;"Alhamdulillah, Aku lolos program MBKM kampus mengajar angkatan 5!! Masyallah, dari 43.121 mahasiswa yang mendaftar hanya 18.000 mahasiswa yang ditargetkan bisa terjun langsung ke 3.600 SD &amp; SMP di seluruh Indonesia. And i insyaallah, will be one of them! 
#kampusmengajarangkatan5 https://t.co/NIKXQC7hBO"
ggrynor;1,61E+18;03/01/2023 16.03;"Terpantau masih error ya ini web kampus merdeka "") syyy mau ngurus kampus mengajar plsssssss"
yeepeeyy;1,61E+18;03/01/2023 15.56;website kampus mengajar masi traffic????
sariiganduum;1,61E+18;03/01/2023 15.55;Ada yang sama ga, lulus kampus mengajar 5 tapi email belum masuk?
kompascom;1,61E+18;03/01/2023 15.52;yang lolos kampus mengajar udah pada bisa ngisi pemetaan sekolah ga sii??
human_erorisme;1,61E+18;03/01/2023 14.58;Mengenal Apa Itu Kampus Mengajar, Keuntungan Mengikuti dan Syarat Daftarnya https://t.co/OV7K0xjPUv
human_erorisme;1,61E+18;03/01/2023 14.54;Yaallah ini web kampus mengajar kapan benerannya, dari semalem masih down terus?? padahal udah dicoba setengah 3 pagi tapi sama aja ga bisa jalan??
ceaa2114;1,61E+18;03/01/2023 14.53;ini web kampus mengajar kapan benernya ya, bates waktunya gue sampe hari ini jam 12 malem plis????????
cnvshjw;1,61E+18;03/01/2023 14.53;@everyone_vvoo kayanya bukan sombong si , lebih ke antusias sih karena emg ga mudah buat lolos 45.000 pendaftar dan yg di lolosin 18.000 doang bangga si bisa lolos dan jd bagian kampus mengajar angkatan 5 .
kyaoyowo;1,61E+18;03/01/2023 14.51;"Ngantuk bgtt wooiii, dari jam 2 dini hari rela² bangun biar bisa milih preferensi sekolah di Kampus Mengajar.. Ngga taunya tengah malem sampe sekarang jam 10.17 a.m pagi pun masih traffic website nyaa??
Mana aku orgnya kalo bangun tengah malam mau tdr lagi susah??"
Adellllyaaa_;1,61E+18;03/01/2023 14.51;"SELAMAT DAN SUKSES

MAHASISWI PENDIDIKAN GURU SEKOLAH DASAR UNIVERSITAS ISKANDAR MUDA yang lolos PROGRAM KAMPUS MENGAJAR 
ANGKATAN 5 TAHUN 2023 https://t.co/3bLtmu7OQA"
kdydksblooming;1,61E+18;03/01/2023 14.49;pengen sungkem sampe batuke ireng kepada Yth. web Kampus Mengajar.
fawkiev;1,61E+18;03/01/2023 14.43;@kentangmekdiy @collegemenfess Bisaaa kok… aku HI tapi ikut kampus mengajar angkatan ini
nekofuyuy;1,61E+18;03/01/2023 14.23;"Guys yang belum dapet email antrian tolong jangan akses web kampus mengajar dulu PLS.. masih sampe tgl 8 lho. Ini aku kebagian antrian tgl 2&amp;3 belum bisa akses samsek padahal terakhir jam 12 nanti. Tolong ya guys ???? #kampusmengajar"
lilitaeyong;1,61E+18;03/01/2023 13.38;ada yang ikut kampus mengajar angkatan 5 dan lolos ga? sender lagi nyari temen dan mau nanya2 juga, tia -dips!
sofiatuneeka;1,61E+18;03/01/2023 12.53;"@uadacity @collegemenfess itu kampus mengajar kak, salah satu program kampus merdeka. kl waktu batch aku sih fokus kt buat bantu pengenalan&amp;pengembangan teknologi, administrasi sama pembelajaran di sekolah kakk"
cacingkremyyy;1,61E+18;03/01/2023 12.44;Kesel sampe sekarang belum dapat email masuk buat kampus mengajar udah buka webnya masih aja eror
peperolight__;1,61E+18;03/01/2023 12.42;@collegemenfess Klo dari prodi gizi emang gabisa ikut kampus mengajar ato cuma kampus aku doang yg gak ngebolehin? Aturan kek gini liat dimana yaa?
thyrsusmoami;1,61E+18;03/01/2023 12.38;Web kampus mengajar masih eror kah?
pluvvyophilee;1,61E+18;03/01/2023 12.07;minta tolong ni yang belum dapet email dari kampus mengajar gausah akses web kampus mengajar dulu ???? aku mau ngisi pemetaan sekolah sampe sekarang masih down padahal bates waktu rekomendasi ngisinya sampe nanti jam 12 siang ????????????
detikedu;1,61E+18;03/01/2023 12.01;teman temanku yg lulus kampus mengajar, KALO BELUM DPT EMAIL GAUSAH RIBET NGISI WEHHH INI BERURUTAN EMAILNYA SAMPE TANGGAL 8!!
budakekonomi20;1,61E+18;03/01/2023 11.50;Kampus mengajar errornya lama bgt dh
urownwonie;1,61E+18;03/01/2023 11.47;Anak kampus mengajar belike:
FtrSkm;1,61E+18;03/01/2023 11.40;Puji Tuhan, lolos kampus mengajar batch 5 ???????? https://t.co/KDwuWmONaX
ultramansaja;1,61E+18;03/01/2023 11.20;"@UNYmfs dari pengalaman temen”ku sih enak soalnya bisa konversi KKN &amp; PK. dpt uang jg kan itu 3jt lbih keknya. 

minusnya sih ga dpt pengalaman buat ikut KKN. tapi klo kurang sreg sama kegiatan semacam KKN yang butuh energi sosial banyak ya ikut kampus mengajar itu worth it."
prodipgsdunida;1,61E+18;03/01/2023 11.16;Aksksksksksk web kampus mengajar kenapa gabisa bisa??
uuufiii;1,61E+18;03/01/2023 11.13;2. Info Kampus Mengajar https://t.co/X1iHGldObq
baebaejihyo_;1,61E+18;03/01/2023 11.00;guess what??? aku lulus kampus mengajar ??????
penguinonie;1,61E+18;03/01/2023 10.57;14 Orang mahasiswa PGSD Unimerz dinyatakan lolos seleksi Program Kampus Mengajar Angkatan 5 https://t.co/JGt7tsg34t
undipmenfess;1,61E+18;03/01/2023 10.48;"server preferensi kampus mengajar masih eror ga si?
#serverdown #kampusmengajar5"
sleepyrkives;1,61E+18;03/01/2023 10.33;ni web kampus mengajar blm sembuh jugaaaaaa huft
CuteAbin;1,61E+18;03/01/2023 10.30;Alhamdulillah lolos Kampus Mengajar 5?? Semoga ini sebuah tanda 2023 adalah tahun yang baik!!! https://t.co/MdVJj801Zi
nananananalovyu;1,61E+18;03/01/2023 10.25;alhamdulillah lolos kampus mengajar 5?? https://t.co/zuUvyqqksB
irsfp;1,61E+18;03/01/2023 10.06;"PLISS LAA WOI YG BLM DAPET EMAIL GOSAH AKSES MBKM UNTUK PEMETAAN SEKOLAH 

#serverdown #kampusmengajar"
jejugyulwangja;1,61E+18;03/01/2023 10.02;@chodijaa Mending ikut grup biar ga ketinggalan info atau liat instagram kampus mengajar
ssukunyaw;1,61E+18;03/01/2023 09.51;@sciencecivic @collegemenfess - kadang diajak makan bareng (dibayari, pengalaman pribadi), bisa konversi 20 sks, sertifikat kampus mengajar, uang saku 1,2 jt/bulan, klo ikut lomba yg diadakan kampus mengajar dapat hadian temen aku dapat tablet gitu kmrn. Ini pengalam pas ampus mengajar angkatan 2.
kdydksblooming;1,61E+18;03/01/2023 09.43;bangun tengah malem buat akses server kampus mengajar, siapa tau bakal bisa. eh taunya masih eror. jgn2 semua mahasiswa berpikiran bangun tengah malem semua jd server msih down aja??
AkuElFahroni;1,61E+18;03/01/2023 09.35;"Kampus mengajar tega bener ga lolosin gueeee, padahal planning gue udah nyampe mikir, "" lolos nanti uang satu semester digratisin+ digaji trus uang gajinya buat beli laptop trs nanti sisanya buat aku bagi dua sama mother."
HesFarAndNear;1,61E+18;03/01/2023 09.10;@orang2pilihan @ubsansfess Iya, cmiiw, jadi kampus merdeka itu punya program merdeka belajar, nah, di dalam program merdeka belajar itu ada studi independen, magang, kampus mengajar, pertukaran mahasiswa, dsb, gitu kak
psychoviddd;1,61E+18;03/01/2023 08.40;siapa yang udah isi preferensi sekolah di kampus mengajar?
apaaloooo;1,61E+18;03/01/2023 08.36;12 jam refresh web kampus mengajar ??
urjollypany;1,61E+18;03/01/2023 08.32;gais ada yang ikut kampus mengajar tidack? ini webnya masih error yaa?
jialesha;1,61E+18;03/01/2023 07.25;btw gais ada yg ikut kampus mengajar ngga? ini webnya daritadi masih error yaa?
inspirezonecom;1,61E+18;03/01/2023 07.22;@collegemenfess Loh ga kok aku semester 6 ikutan kampus mengajar
FtrSkm;1,61E+18;03/01/2023 07.19;Nyesel bngt ga ikut kampus mengajar
dynocawls;1,61E+18;03/01/2023 06.25;Ada yg ikut kampus mengajar gaa
elsaelstynptr;1,61E+18;03/01/2023 04.33;aku lagi suka banget makan dan bb aku udah hampir menyentuh angka 60, and also aku kurang tidur jadi resolusi aku di tahun ini selain mengidealkan tubuhku dan tidur teratur serta menjalankan kampus mengajar aku mau LIBURAN
awakrns;1,61E+18;03/01/2023 04.23;@collegemenfess bukan satu aja sih, tapi ada beberapa kaya ikut kampus mengajar, jadi staff ahli hima, sekretaris menteri bem u, ketuplak beberapa proker, tiap bulan pasti ikut kepanitiaan tapi alhamdulilah ip aman dan stabil. huhu keren banget aku
Angel54037128;1,61E+18;03/01/2023 03.28;web kampus mengajar masih eror terus?? mau pilih preferensi sekolah blm bisaa
nctiamo;1,61E+18;03/01/2023 02.55;@collegemenfess Ikut Kampus Mengajar keluar pulau??
Sunbeam94285396;1,61E+18;03/01/2023 02.46;"?
Hah, lelah juga ya. Pulang pergi Jakarta—Depok, mana tadi saya harus meninggalkan kelas pas mengajar, ada-ada saja di kampus heran. Dan ya baru pulang. 
?"
availablfe;1,61E+18;03/01/2023 02.37;Server Kampus Mengajar ky server pes mobile 2022 setelah maintenance, down karena diserbu banyak orang wwkj
sycpbgt_;1,61E+18;03/01/2023 02.06;@inloveeexx @unnesmenfess Kampus mengajar
ourminutestobe;1,61E+18;03/01/2023 01.58;@jewnowIey @anyasch_ Daftar nya pas semester 4/5 kak? Kalo kampus mengajar itu, kita ga harus keluar pulau apa gimana kak?
nctiamo;1,61E+18;03/01/2023 01.55;"Selamat dan Sukses Kepada Sahabat Khairul Fahmi &amp; Muhammad Islah Alumni Pondok Pesantren Nurul Ulum Mertak Tombok Tahun 2022/Mahasiswa PGSD UNU NTB Atas Lulus Seleksi Program Kampus Mengajar Angkatan 5 Tahun 2023
Semoga Barokah, Amiin
#PusatIksanuOfficial https://t.co/X4cw6H6UWQ"
dhysnrbp;1,61E+18;03/01/2023 01.48;Kampus mengajar error
bucinsatur;1,61E+18;03/01/2023 01.22;Siapa yang lolos kampus mengajar tapi belum bisa masuk gara gara servernya susah mana belum dapat email lagi
vantaeniverse;1,61E+18;03/01/2023 01.18;manifesting ketrima kampus mengajar di jawa, w pgn konseram????
urfavyeoja;1,61E+18;03/01/2023 01.17;web kampus mengajar ngajak tubir ??
ruriiicc;1,61E+18;03/01/2023 00.30;Tolong yang ngisi preferensi sekolah kampus mengajar sesuai sama jadwal di email aja ???? kalau udah ngisi/gaada kepentingan di web tolong logout ya sayang #KampusMengajar
stiwcker;1,61E+18;03/01/2023 00.27;Ada yg udah selesai isi preferensi sekolah di kampus mengajar gasih? Ya Allah lama-lama emosi karna gabisa-bisa ????
tinywannabite;1,61E+18;03/01/2023 00.09;lhatapi lek aku melu kampus mengajar y akj gaiso delok treasure no..... oalah ancok pie iki
fauzahamdaa_;1,61E+18;02/01/2023 23.44;-ness cung siapa yg lebih milih MSIB daripada kampus mengajar, walopun jurusannya bidang pendidikan
availablfe;1,61E+18;02/01/2023 23.07;kampus mengajar angkatan 4 kemarin ga lolos, abis itu hopeless bgt ngerasa gagal ajaa gitu. eh tahun ini dikasi rejeki, mogaa lancarr ampe akhir??????
panggilakuboss;1,61E+18;02/01/2023 22.38;@collegemenfess Banyak banget... mulai dari ikut kampus mengajar angkatan 4, jadi moderator acara jurusan, dan juga survive di perkuliahan.
hikayahsenja;1,61E+18;02/01/2023 22.23;"@henderycake gimana ya, sebenernya kita tuh rugi magang di kampus

kita cuma dapet beban beban beban dan beban...
bahkan kita gada kesempatan buat coba kampus mengajar dan msib :)

tapi ya balik lagi sint, kalo kita ga magang disiti kita gabakalan haha hihi ber4 :)))))))"
AAPATISMEE;1,61E+18;02/01/2023 22.11;ketrima KAMPUS MENGAJAR ANGKATAN 5 dongg ALHAMDULILLAH https://t.co/rCAVPHmWRO
yuld3ul;1,61E+18;02/01/2023 22.01;@macndim Daftar kampus mengajar nih
guxrau;1,61E+18;02/01/2023 21.28;@markhyuckk_ ohh lu kampus mengajar yhhh?
PusatIksanu;1,61E+18;02/01/2023 21.02;Gue ternyata lolos kampus mengajar ????????
kdydksblooming;1,61E+18;02/01/2023 20.58;"I did it??
Btw, kk2 alumni KM boleh tanya2 ga seputar KM ini???
#kampusmengajar https://t.co/xLDDLolG1u"
CuteAbin;1,61E+18;02/01/2023 20.28;Kampus mengajar 5, Alhamdulillah i did it. https://t.co/6nazsFFwDG
kolorbobby;1,61E+18;02/01/2023 20.21;@pumpkincheekss @collegemenfess iyaa.. diakhir suruh buat laporan akhir. bukan laporan aja si.. tapi dulu aku juga disuruh buat artikel, tapi ini aku ikutan yang kampus mengajar angkatan 2 jadi kurang tau lagi buat diakhir suruh buat apa aja sekarang. semua jurusan bolehh kok, aku jurusan akuntansi soalnya
yourbbyhwang;1,61E+18;02/01/2023 20.11;mau cerita, semester lalu nyoba kampus mengajar, ternyata ketolak, coba lagi di semester ini sambil nangis soalnya beneran berat banget semester ini, ada aja sedihnya, tapi tanpa di duga di tahun yang baru ini diawal dengan kabar baik, semoga tahun ini selalu ada kabar baik ya?? https://t.co/hst9WQfHn1
akuviradong;1,61E+18;02/01/2023 20.09;?? mau tanya, temen2 yang lolos kampus mengajar 5, udah bisa akses pilih preferensi sekolah belum?
dhysnrbp;1,61E+18;02/01/2023 20.03;AKU KESAL GA LOLOS KAMPUS MENGAJAR TAPI AKU MASIH TETEP KUDU NGEDITIN FOTO ANAK-ANAK YG LOLOS ANJINC https://t.co/2JLPdIgvq2
aiuerin_;1,61E+18;02/01/2023 19.40;website kampus mengajar masih eror gasih??
unnesmenfess;1,61E+18;02/01/2023 19.21;@cloudlattee_ kampus mengajar?
lluvvenuss;1,61E+18;02/01/2023 19.21;ALHAMDULILLAH KAMPUS MENGAJAR I DID IT...... awal tahun yang menyenangkan https://t.co/0U39qJQzLH
azki_aul;1,61E+18;02/01/2023 18.59;2023 diawali dengan lolos kampus mengajar ?? https://t.co/hXYB5qW45i
whiteblotch;1,61E+18;02/01/2023 18.48;@collegemenfess full kampus mengajar nder
tinywannabite;1,61E+18;02/01/2023 18.35;"Kisah Kasih Kampus Mengajar di SMPN 3 Lemahsugih
https://t.co/JaWUHiQ8mc

#KampusMengajar"
milo_dinosaurr;1,61E+18;02/01/2023 18.32;aw lolos kampus mengajar??? byebye teman temanku kita gaketemu satu semester??
dump_lengs_;1,61E+18;02/01/2023 18.15;website buat pilih sekolah di Kampus Mengajar 5 masih error kah?
strayteen813;1,61E+18;02/01/2023 18.05;"@cupcakeeyys Aku dari kemaren ngeliat akun kaka lewat SB ""Kampus Mengajar"" mutualan yuk. Aku Alhamdulillah keterima juga ????"
BaeSirius_;1,61E+18;02/01/2023 18.03;Seneng bgt temen sma gue yg satu kampus lolos seleksi kampus mengajar trus dia milih sd deket rumahnya bjir pulkam 6 bulan dia????
iffhzzi;1,61E+18;02/01/2023 17.57;galau bgt, lolos kampus mengajar mo diambil ga ya? ??
milonuggetenak;1,61E+18;02/01/2023 17.55;@wannabeyourss__ Kampus mengajar ya kak?? Uhuyyy congratss ya????
snupyberryz;1,61E+18;02/01/2023 17.52;um! Selamat buat kalian semua yg lolos Kampus Mengajar Angkatan 5???? Semangat yaa!
tanyakanrl;1,61E+18;02/01/2023 17.40;@collegemenfess sama kalo ikut kampus mengajar juga lebih sering komunikasi sama guru guru buat gak sering miskom maunya mahasiswa sama guruguru
marlboroose;1,61E+18;02/01/2023 17.34;Alhamdulillah lolos Kampus Mengajar Angkatan 5. Ga nyangka bgt bisa nyampe sini?? https://t.co/gjbxXcwKTU
availablfe;1,61E+18;02/01/2023 17.17;@cloudlattee_ Kampus mengajar, bukan? Btw, congrats!!
kayinsdiner;1,61E+18;02/01/2023 17.13;i pass Kampus Mengajar V. finally after 2 semesters. hahahaha
musshYxIe;1,61E+18;02/01/2023 17.12;@yourmineyss Yuhuuyyyy wellcome to Kampus Mengajar Club?? di sekolah mana minn?
dohaiueo;1,61E+18;02/01/2023 16.48;Alhamdulillah lolos kampus mengajar ?? puasa bisa dirumah ga di kos ????? https://t.co/olet7rx8U1
its_seinna;1,61E+18;02/01/2023 16.39;GUE NANGISSSSA HIKS TMN TMN GUE PADA KAMPUS MENGAJAR ?????????????? GUE GA PUNYA TEMEN
ionliners;1,61E+18;02/01/2023 16.29;@sleepknutz Kampus mengajar kerenn, jangan diajarin gogon skena ya mba xixixixi????
sunflo0w;1,61E+18;02/01/2023 16.22;Ada yang lolos kampus mengajar juga? Servernya gabisa ya gais ya? https://t.co/OCpIyB8RZu
bpmygemss;1,61E+18;02/01/2023 16.03;@__affascinante Congratss ?? rame tuh ikutan kampus mengajar
stickynoty;1,61E+18;02/01/2023 16.01;"Yang lolos kampus mengajar 5 yang udah pilih preferensi sekolah rep dong ;)"
alatusnemeso;1,61E+18;02/01/2023 15.53;ada yg udah miih tempat atau lokasi kampus mengajar 5 ? itu boleh milih di domisili kampus atau domisili tempat tinggal yaa? atau gimana tuu
si_scorpioo;1,61E+18;02/01/2023 15.42;positif gak lolos kampus mengajar hehehehe. selamat semuanya yang keterima https://t.co/FNEectGGAs
Nappp22;1,61E+18;02/01/2023 15.41;alhamdulillahhh kampus mengajar angkatan 5 I did it  ?? https://t.co/Evj1QQzUpz
um_fess;1,61E+18;02/01/2023 15.40;@alohomorx13 Kak boleh tanya tanya tentang kampus mengajar? Kebetulan aku lolos angkatan sekarang, bener bener buntu ga tau harus ngapain aja
milonuggetenak;1,61E+18;02/01/2023 15.34;um! mau nanya dong buat kakak kakak yang pernah ikut kampus mengajar, kalo sorenya ngambil kerja bisa ngga ya? kalo bisa kira kira bakal keberatan ngga ya?
